Quantity,UnitPrice,OrderStatus,ItemsInCart,TotalPrice,Year,Month,DayOfWeek,IsWeekend,RevenuePerCartItem,OrderStatus_encoded,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_FREESHIP,CouponCode_SAVE10,CouponCode_WINTER15,RevenueIntensityScore,PriceDeviation,SpendTier
5.0,384.69,Pending,6.0,1923.45,2024,1,2,0,320.575,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,64.115,29.02971910112359,2
5.0,448.15,Returned,7.0,2240.75,2023,6,2,0,320.10714285714283,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,64.02142857142857,92.48971910112357,2
5.0,79.08,Pending,8.0,395.4,2024,5,2,0,49.425,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9.885,-278.6270520231214,0
4.0,185.41,Returned,9.0,741.64,2023,1,6,1,82.40444444444444,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,20.60111111111111,-182.2691061452514,0
5.0,566.07,Delivered,6.0,2830.35,2024,10,3,0,471.72499999999997,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,94.345,207.4063803680982,3
2.0,187.88,Shipped,4.0,375.76,2023,6,6,1,93.94,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,46.97,-179.79910614525141,0
2.0,255.99,Delivered,4.0,511.98,2023,11,1,0,127.995,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,63.9975,-102.67361963190183,0
1.0,627.34,Delivered,1.0,627.34,2024,11,0,0,627.34,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,627.34,269.63294797687865,0
3.0,474.14,Shipped,8.0,1422.42,2024,2,0,0,177.8025,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,59.267500000000005,106.46089385474858,1
3.0,154.37,Delivered,4.0,463.11,2025,6,6,1,115.7775,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,38.5925,-201.2902808988764,0
4.0,145.05,Delivered,6.0,580.2,2025,3,4,0,96.7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.175,-210.6102808988764,0
4.0,67.08,Returned,8.0,268.32,2023,8,6,1,33.54,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,8.385,-300.5991061452514,0
1.0,522.08,Returned,5.0,522.08,2024,11,6,1,104.41600000000001,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,104.41600000000001,163.4163803680982,0
5.0,514.6,Delivered,10.0,2573.0,2023,6,0,0,257.3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,51.46,155.93638036809818,3
4.0,577.82,Delivered,9.0,2311.28,2024,12,1,0,256.80888888888893,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64.20222222222223,219.1563803680982,2
2.0,500.8,Delivered,3.0,1001.6,2025,2,0,0,333.8666666666667,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,166.93333333333334,143.09294797687863,1
2.0,461.13,Returned,4.0,922.26,2023,9,6,1,230.565,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,115.2825,109.41508287292817,1
1.0,605.28,Shipped,3.0,605.28,2024,11,0,0,201.76,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,201.76,247.5729479768786,0
3.0,204.27,Returned,4.0,612.8100000000001,2024,4,1,0,153.20250000000001,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,51.0675,-170.9475641025641,0
1.0,489.8,Shipped,4.0,489.8,2023,8,2,0,122.45,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,122.45,131.13638036809817,0
5.0,72.64,Cancelled,7.0,363.2,2024,2,2,0,51.885714285714286,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.377142857142857,-302.5775641025641,0
2.0,385.16,Pending,7.0,770.32,2025,1,4,0,110.0457142857143,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55.02285714285715,33.4450828729282,0
3.0,606.41,Returned,7.0,1819.23,2023,6,0,0,259.89,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,86.63,276.80188235294116,2
2.0,211.82,Cancelled,4.0,423.64,2024,11,0,0,105.91,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52.955,-117.78811764705881,0
5.0,495.35,Pending,5.0,2476.75,2024,4,4,0,495.35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,99.07,165.74188235294122,2
3.0,556.99,Cancelled,4.0,1670.97,2023,6,4,0,417.7425,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,139.2475,201.3297191011236,2
1.0,72.31,Cancelled,1.0,72.31,2023,5,4,0,72.31,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,72.31,-279.4049171270718,0
5.0,24.82,Shipped,10.0,124.1,2023,10,0,0,12.41,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2.4819999999999998,-333.84361963190184,0
4.0,26.04,Pending,5.0,104.16,2024,3,1,0,20.832,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,5.208,-341.6391061452514,0
1.0,657.07,Pending,4.0,657.07,2024,10,4,0,164.2675,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,164.2675,289.39089385474864,0
3.0,32.62,Delivered,6.0,97.85999999999999,2025,6,6,1,16.31,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5.436666666666666,-323.0402808988764,0
2.0,228.91,Shipped,4.0,457.82,2024,5,4,0,114.455,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57.2275,-129.75361963190184,0
3.0,274.75,Cancelled,3.0,824.25,2024,11,2,0,274.75,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,91.58333333333333,-82.95705202312138,0
4.0,634.05,Shipped,6.0,2536.2,2025,5,5,1,422.7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,105.675,282.3350828729281,3
5.0,543.16,Cancelled,6.0,2715.8,2024,7,2,0,452.6333333333334,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,90.52666666666667,185.4529479768786,3
3.0,449.13,Returned,5.0,1347.39,2025,1,0,0,269.478,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,89.82600000000001,93.46971910112359,1
5.0,389.62,Returned,7.0,1948.1,2024,6,6,1,278.3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,55.66,60.0118823529412,2
1.0,305.17,Returned,3.0,305.17,2023,4,4,0,101.72333333333334,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,101.72333333333334,-24.43811764705879,0
3.0,445.12,Cancelled,8.0,1335.36,2023,6,4,0,166.92,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,55.63999999999999,89.4597191011236,1
2.0,230.36,Returned,4.0,460.72,2024,12,3,0,115.18,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,57.59,-127.34705202312136,0
1.0,96.81,Cancelled,3.0,96.81,2024,3,4,0,32.27,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,32.27,-278.4075641025641,0
5.0,460.14,Returned,10.0,2300.7,2025,3,4,0,230.07,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,46.013999999999996,101.47638036809815,2
3.0,601.6,Cancelled,7.0,1804.8,2024,10,3,0,257.8285714285714,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,85.94285714285714,233.9208938547486,2
3.0,184.47,Cancelled,4.0,553.41,2024,2,3,0,138.3525,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,46.1175,-183.2091061452514,0
1.0,411.34,Returned,5.0,411.34,2024,9,1,0,82.268,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,82.268,43.660893854748565,0
1.0,532.89,Pending,2.0,532.89,2024,7,1,0,266.445,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,266.445,175.1829479768786,0
3.0,136.34,Returned,8.0,409.02,2024,3,2,0,51.1275,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,17.0425,-231.3391061452514,0
5.0,476.01,Delivered,7.0,2380.05,2023,10,6,1,340.00714285714287,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68.00142857142858,100.7924358974359,2
5.0,236.38,Returned,7.0,1181.9,2024,11,5,1,168.84285714285716,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33.768571428571434,-93.22811764705881,1
3.0,396.0,Cancelled,4.0,1188.0,2023,6,4,0,297.0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,99.0,44.28508287292817,1
5.0,341.96,Delivered,6.0,1709.8,2024,1,1,0,284.96666666666664,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,56.99333333333333,-25.71910614525143,2
1.0,672.89,Pending,1.0,672.89,2023,9,6,1,672.89,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,672.89,305.2108938547486,0
2.0,657.48,Shipped,5.0,1314.96,2024,3,4,0,262.992,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,131.496,289.8008938547486,1
3.0,498.68,Returned,4.0,1496.04,2023,8,6,1,374.01,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,124.67,143.0197191011236,1
5.0,558.63,Pending,8.0,2793.15,2023,3,6,1,349.14375,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,69.82875,206.91508287292817,3
3.0,19.73,Pending,3.0,59.19,2023,7,4,0,19.73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6.576666666666666,-355.4875641025641,0
5.0,248.84,Cancelled,10.0,1244.2,2023,6,4,0,124.42,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,24.884,-109.82361963190183,1
3.0,46.11,Returned,5.0,138.33,2024,8,5,1,27.666000000000004,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9.222000000000001,-309.5502808988764,0
5.0,678.16,Delivered,7.0,3330.4075,2023,5,1,0,475.7725,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,95.1545,320.4529479768786,3
5.0,601.72,Cancelled,5.0,3008.6,2024,4,2,0,601.72,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,120.344,244.01294797687865,3
2.0,259.32,Delivered,2.0,518.64,2024,4,3,0,259.32,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,129.66,-92.39491712707184,0
3.0,63.68,Returned,6.0,191.04,2023,12,2,0,31.84,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10.613333333333333,-291.9802808988764,0
4.0,371.07,Cancelled,7.0,1484.28,2023,10,3,0,212.04,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,53.01,13.362947976878615,1
4.0,306.35,Shipped,7.0,1225.4,2024,9,6,1,175.05714285714288,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,43.76428571428572,-49.310280898876385,1
4.0,578.27,Delivered,9.0,2313.08,2023,10,6,1,257.00888888888886,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,64.25222222222222,210.59089385474857,2
1.0,529.19,Cancelled,5.0,529.19,2023,1,4,0,105.83800000000001,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,105.83800000000001,173.52971910112365,0
2.0,587.49,Returned,6.0,1174.98,2024,2,1,0,195.83,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,97.915,231.8297191011236,1
4.0,567.57,Pending,9.0,2270.28,2024,6,6,1,252.25333333333336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,63.06333333333334,215.85508287292822,2
5.0,85.22,Cancelled,7.0,426.1,2024,4,0,0,60.871428571428574,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12.174285714285714,-270.4402808988764,0
1.0,438.37,Cancelled,4.0,438.37,2024,8,0,0,109.5925,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,109.5925,80.66294797687863,0
2.0,366.23,Shipped,2.0,732.46,2023,11,2,0,366.23,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,183.115,10.56971910112361,0
2.0,150.05,Cancelled,4.0,300.1,2023,1,0,0,75.025,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37.5125,-207.65705202312137,0
4.0,498.51,Shipped,4.0,1994.04,2023,10,4,0,498.51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,124.6275,142.84971910112358,2
3.0,339.39,Returned,7.0,1018.17,2025,4,3,0,145.45285714285714,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,48.48428571428571,9.781882352941182,1
2.0,575.83,Delivered,3.0,1151.66,2025,1,5,1,383.8866666666667,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,191.94333333333336,217.1663803680982,1
2.0,642.98,Returned,7.0,1285.96,2023,12,5,1,183.70857142857145,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,91.85428571428572,284.3163803680982,1
2.0,372.23,Delivered,7.0,744.46,2023,5,3,0,106.35142857142857,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,53.175714285714285,42.62188235294121,0
3.0,646.34,Pending,5.0,1939.02,2024,11,1,0,387.804,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,129.268,290.6797191011236,2
5.0,341.84,Shipped,8.0,1709.2,2024,6,2,0,213.65,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,42.730000000000004,-13.820280898876433,2
3.0,690.3,Shipped,6.0,2070.9,2024,2,6,1,345.15000000000003,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,115.05000000000001,338.5850828729281,2
3.0,382.37,Returned,8.0,1147.11,2023,6,0,0,143.38875,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,47.79624999999999,14.690893854748595,1
2.0,132.6,Cancelled,4.0,265.2,2023,3,1,0,66.3,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33.15,-223.0602808988764,0
2.0,189.06,Shipped,7.0,378.12,2024,1,3,0,54.01714285714286,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27.00857142857143,-169.60361963190184,0
4.0,87.79,Cancelled,6.0,351.16,2023,12,6,1,58.52666666666667,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,14.631666666666668,-279.8891061452514,0
2.0,46.36,Returned,4.0,92.72,2025,4,4,0,23.18,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,11.59,-305.3549171270718,0
2.0,642.04,Delivered,4.0,1284.08,2024,10,5,1,321.02,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,160.51,266.82243589743587,1
2.0,651.57,Shipped,7.0,1303.14,2024,10,5,1,186.16285714285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,93.08142857142857,295.90971910112364,1
3.0,424.89,Cancelled,6.0,1274.67,2025,2,4,0,212.44500000000002,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,70.815,57.210893854748576,1
3.0,438.89,Returned,3.0,1316.67,2023,1,5,1,438.89000000000004,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,146.29666666666668,81.18294797687861,1
1.0,72.6,Cancelled,6.0,72.6,2024,4,0,0,12.1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,12.1,-286.0636196319018,0
4.0,194.75,Shipped,5.0,779.0,2024,12,3,0,155.8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,38.95,-162.95705202312138,0
4.0,231.26,Shipped,6.0,925.04,2023,5,1,0,154.17333333333332,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,38.54333333333333,-136.41910614525142,1
4.0,327.12,Cancelled,4.0,1308.48,2024,8,5,1,327.12,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,81.78,-31.543619631901834,1
1.0,466.42,Pending,5.0,466.42,2023,5,2,0,93.284,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,93.284,108.71294797687864,0
2.0,253.67,Returned,3.0,507.34,2024,7,4,0,169.11333333333332,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,84.55666666666666,-104.99361963190185,0
1.0,257.0,Cancelled,5.0,257.0,2023,2,6,1,51.4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,51.4,-72.6081176470588,0
4.0,539.2,Pending,8.0,2156.8,2024,4,3,0,269.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,67.4,209.59188235294124,2
5.0,50.74,Cancelled,7.0,253.7,2023,6,3,0,36.24285714285714,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7.248571428571428,-304.9202808988764,0
2.0,624.16,Shipped,2.0,1248.32,2023,5,1,0,624.16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,312.08,248.94243589743587,1
2.0,372.92,Delivered,7.0,745.84,2023,2,1,0,106.54857142857144,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,53.27428571428572,5.240893854748606,0
4.0,358.75,Delivered,9.0,1435.0,2024,1,1,0,159.44444444444446,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,39.861111111111114,1.0429479768786223,1
3.0,342.02,Pending,5.0,1026.06,2024,8,1,0,205.212,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,68.404,12.411882352941177,1
2.0,422.34,Cancelled,4.0,844.68,2025,6,0,0,211.17,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,105.585,64.6329479768786,1
5.0,22.07,Cancelled,7.0,110.35,2025,4,3,0,15.764285714285714,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3.1528571428571426,-345.6091061452514,0
3.0,163.13,Shipped,5.0,489.39,2024,11,6,1,97.878,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,32.626,-192.5302808988764,0
3.0,360.66,Returned,5.0,1081.98,2023,2,3,0,216.39600000000002,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,72.132,-7.019106145251385,1
3.0,463.39,Returned,3.0,1390.17,2023,8,6,1,463.39000000000004,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,154.46333333333334,104.72638036809815,1
1.0,155.27,Shipped,6.0,155.27,2024,1,1,0,25.878333333333334,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,25.878333333333334,-212.4091061452514,0
3.0,509.42,Cancelled,5.0,1528.26,2023,7,6,1,305.652,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,101.884,150.75638036809818,1
4.0,652.48,Pending,5.0,2609.92,2025,5,6,1,521.984,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,130.496,322.8718823529412,3
4.0,34.84,Shipped,8.0,139.36,2024,9,6,1,17.42,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.355,-316.87491712707185,0
1.0,234.37,Shipped,5.0,234.37,2025,2,4,0,46.874,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,46.874,-95.2381176470588,0
3.0,53.6,Pending,4.0,160.8,2023,10,0,0,40.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,13.4,-276.0081176470588,0
1.0,332.09,Returned,5.0,332.09,2023,9,2,0,66.41799999999999,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,66.41799999999999,-35.589106145251435,0
4.0,593.22,Cancelled,8.0,2372.88,2024,3,2,0,296.61,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,74.1525,234.5563803680982,2
2.0,444.84,Shipped,7.0,889.68,2023,8,1,0,127.09714285714286,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,63.54857142857143,77.16089385474856,1
1.0,24.48,Returned,1.0,24.48,2024,7,4,0,24.48,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,24.48,-334.1836196319018,0
3.0,239.08,Shipped,8.0,717.24,2024,11,6,1,89.655,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,29.885,-118.62705202312137,0
5.0,196.84,Delivered,5.0,984.2,2023,1,0,0,196.84,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,39.368,-132.7681176470588,1
1.0,176.58,Returned,4.0,176.58,2025,3,2,0,44.145,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,44.145,-182.08361963190183,0
4.0,666.52,Shipped,8.0,2666.08,2023,10,0,0,333.26,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,83.315,314.80508287292815,3
5.0,101.3,Shipped,7.0,506.5,2024,11,5,1,72.35714285714286,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14.471428571428572,-250.41491712707182,0
4.0,151.2,Pending,9.0,604.8,2023,7,6,1,67.19999999999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,16.799999999999997,-204.46028089887642,0
5.0,94.85,Shipped,6.0,474.25,2025,2,1,0,79.04166666666667,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,15.808333333333334,-256.86491712707186,0
2.0,388.22,Delivered,2.0,776.44,2023,1,2,0,388.22,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,194.11,30.51294797687865,0
3.0,614.15,Cancelled,3.0,1842.45,2023,11,0,0,614.15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,204.71666666666667,256.4429479768786,2
2.0,92.91,Returned,3.0,185.82,2024,9,2,0,61.94,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30.97,-264.7970520231214,0
3.0,92.22,Delivered,5.0,276.66,2024,6,6,1,55.33200000000001,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,18.444000000000003,-266.4436196319018,0
3.0,562.55,Returned,6.0,1687.65,2024,6,6,1,281.27500000000003,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,93.75833333333334,210.83508287292813,2
1.0,92.79,Pending,3.0,92.79,2023,3,2,0,30.930000000000003,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30.930000000000003,-236.81811764705878,0
4.0,30.27,Delivered,9.0,121.08,2023,6,5,1,13.453333333333333,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.3633333333333333,-299.3381176470588,0
2.0,49.08,Returned,7.0,98.16,2025,3,6,1,14.022857142857143,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7.011428571428572,-309.58361963190185,0
5.0,228.09,Returned,9.0,1140.45,2025,3,6,1,126.71666666666667,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,25.343333333333334,-101.5181176470588,1
4.0,650.04,Cancelled,6.0,2600.16,2024,11,4,0,433.35999999999996,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,108.33999999999999,294.37971910112356,3
1.0,665.11,Pending,3.0,665.11,2025,3,1,0,221.70333333333335,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,221.70333333333335,313.3950828729282,0
1.0,386.03,Pending,4.0,386.03,2024,12,5,1,96.5075,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,96.5075,56.42188235294117,0
5.0,21.54,Returned,10.0,107.7,2024,7,0,0,10.77,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.154,-336.16705202312136,0
2.0,475.78,Shipped,2.0,951.56,2024,7,3,0,475.78,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,237.89,108.10089385474856,1
2.0,68.4,Pending,7.0,136.8,2024,1,1,0,19.542857142857144,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9.771428571428572,-299.2791061452514,0
4.0,532.49,Cancelled,6.0,2129.96,2025,6,5,1,354.99333333333334,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,88.74833333333333,164.8108938547486,2
1.0,51.73,Pending,1.0,51.73,2023,4,4,0,51.73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,51.73,-305.97705202312136,0
3.0,653.63,Delivered,7.0,1960.89,2024,7,4,0,280.12714285714287,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,93.3757142857143,301.91508287292817,2
3.0,454.29,Pending,4.0,1362.87,2024,6,3,0,340.7175,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,113.57249999999999,98.62971910112361,1
3.0,122.11,Delivered,4.0,366.33,2023,10,0,0,91.5825,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30.5275,-233.5502808988764,0
4.0,64.74,Cancelled,8.0,258.96,2023,4,5,1,32.37,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8.0925,-292.96705202312137,0
